"","geo_code1","geo_code2","all","from_home","light_rail","train","bus","taxi","motorbike","car_driver","car_passenger","bicycle","foot","other","geo_name1","geo_name2","la_1","la_2"
"570","E02002336","E02002344",4,0,0,0,0,0,0,2,0,1,1,0,"Leeds 007","Leeds 015","Leeds","Leeds"
"571","E02002336","E02002345",28,0,0,0,1,0,0,25,1,0,1,0,"Leeds 007","Leeds 016","Leeds","Leeds"
"572","E02002336","E02002346",7,0,0,0,0,0,0,5,1,1,0,0,"Leeds 007","Leeds 017","Leeds","Leeds"
"573","E02002336","E02002347",12,0,0,0,0,0,0,12,0,0,0,0,"Leeds 007","Leeds 018","Leeds","Leeds"
"574","E02002336","E02002348",39,0,0,0,0,0,0,37,2,0,0,0,"Leeds 007","Leeds 019","Leeds","Leeds"
"575","E02002336","E02002349",8,0,0,0,1,0,0,6,0,0,1,0,"Leeds 007","Leeds 020","Leeds","Leeds"
"576","E02002336","E02002350",24,0,0,0,1,0,1,21,1,0,0,0,"Leeds 007","Leeds 021","Leeds","Leeds"
"577","E02002336","E02002351",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 007","Leeds 022","Leeds","Leeds"
"578","E02002336","E02002352",12,0,0,0,0,0,0,12,0,0,0,0,"Leeds 007","Leeds 023","Leeds","Leeds"
"579","E02002336","E02002353",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 007","Leeds 024","Leeds","Leeds"
"580","E02002336","E02002354",12,0,0,2,0,0,0,9,0,0,1,0,"Leeds 007","Leeds 025","Leeds","Leeds"
"581","E02002336","E02002356",30,0,0,0,1,0,0,28,0,1,0,0,"Leeds 007","Leeds 027","Leeds","Leeds"
"582","E02002336","E02002357",22,0,0,0,0,0,0,20,1,1,0,0,"Leeds 007","Leeds 028","Leeds","Leeds"
"583","E02002336","E02002358",9,0,0,0,0,0,0,8,1,0,0,0,"Leeds 007","Leeds 029","Leeds","Leeds"
"584","E02002336","E02002359",4,0,0,0,0,0,0,3,0,0,1,0,"Leeds 007","Leeds 030","Leeds","Leeds"
"585","E02002336","E02002360",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 007","Leeds 031","Leeds","Leeds"
"586","E02002336","E02002361",4,0,0,0,0,0,0,2,2,0,0,0,"Leeds 007","Leeds 032","Leeds","Leeds"
"587","E02002336","E02002362",16,0,0,0,0,1,0,15,0,0,0,0,"Leeds 007","Leeds 033","Leeds","Leeds"
"588","E02002336","E02002363",10,0,0,0,0,0,0,9,1,0,0,0,"Leeds 007","Leeds 034","Leeds","Leeds"
"589","E02002336","E02002364",13,0,0,0,4,0,0,9,0,0,0,0,"Leeds 007","Leeds 035","Leeds","Leeds"
"590","E02002336","E02002366",6,0,0,0,0,0,0,5,1,0,0,0,"Leeds 007","Leeds 037","Leeds","Leeds"
"591","E02002336","E02002367",4,0,0,0,0,0,0,3,0,0,1,0,"Leeds 007","Leeds 038","Leeds","Leeds"
"592","E02002336","E02002368",8,0,0,0,0,0,0,7,1,0,0,0,"Leeds 007","Leeds 039","Leeds","Leeds"
"593","E02002336","E02002369",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 007","Leeds 040","Leeds","Leeds"
"594","E02002336","E02002371",16,0,0,0,0,0,0,15,0,0,1,0,"Leeds 007","Leeds 042","Leeds","Leeds"
"595","E02002336","E02002373",16,0,0,0,1,0,0,13,1,1,0,0,"Leeds 007","Leeds 044","Leeds","Leeds"
"596","E02002336","E02002374",8,0,0,0,0,0,0,8,0,0,0,0,"Leeds 007","Leeds 045","Leeds","Leeds"
"597","E02002336","E02002376",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 007","Leeds 047","Leeds","Leeds"
"598","E02002336","E02002377",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 007","Leeds 048","Leeds","Leeds"
"599","E02002336","E02002379",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 007","Leeds 050","Leeds","Leeds"
"600","E02002336","E02002381",6,0,0,0,0,0,0,5,1,0,0,0,"Leeds 007","Leeds 052","Leeds","Leeds"
"601","E02002336","E02002382",1,0,0,0,1,0,0,0,0,0,0,0,"Leeds 007","Leeds 053","Leeds","Leeds"
"602","E02002336","E02002383",4,0,0,0,0,0,0,3,0,1,0,0,"Leeds 007","Leeds 054","Leeds","Leeds"
"603","E02002336","E02002384",31,0,0,0,3,0,0,26,1,0,1,0,"Leeds 007","Leeds 055","Leeds","Leeds"
"604","E02002336","E02002385",7,0,0,0,0,0,0,6,0,1,0,0,"Leeds 007","Leeds 056","Leeds","Leeds"
"605","E02002336","E02002386",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 007","Leeds 057","Leeds","Leeds"
"606","E02002336","E02002387",12,0,0,0,0,0,0,10,2,0,0,0,"Leeds 007","Leeds 058","Leeds","Leeds"
"607","E02002336","E02002388",8,0,0,0,0,0,0,8,0,0,0,0,"Leeds 007","Leeds 059","Leeds","Leeds"
"608","E02002336","E02002389",1,0,0,0,0,0,0,0,0,0,1,0,"Leeds 007","Leeds 060","Leeds","Leeds"
"609","E02002336","E02002390",9,0,0,0,1,0,0,8,0,0,0,0,"Leeds 007","Leeds 061","Leeds","Leeds"
"610","E02002336","E02002391",13,0,0,0,0,0,0,13,0,0,0,0,"Leeds 007","Leeds 062","Leeds","Leeds"
"611","E02002336","E02002392",91,0,0,2,18,0,0,65,3,3,0,0,"Leeds 007","Leeds 063","Leeds","Leeds"
"612","E02002336","E02002393",49,0,0,0,5,0,0,42,2,0,0,0,"Leeds 007","Leeds 064","Leeds","Leeds"
"613","E02002336","E02002394",4,0,0,0,0,0,0,3,0,1,0,0,"Leeds 007","Leeds 065","Leeds","Leeds"
"614","E02002336","E02002395",11,0,0,0,0,0,0,10,0,0,1,0,"Leeds 007","Leeds 066","Leeds","Leeds"
"615","E02002336","E02002396",9,0,0,0,1,0,0,8,0,0,0,0,"Leeds 007","Leeds 067","Leeds","Leeds"
"616","E02002336","E02002398",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 007","Leeds 069","Leeds","Leeds"
"617","E02002336","E02002399",7,0,0,0,0,0,0,7,0,0,0,0,"Leeds 007","Leeds 070","Leeds","Leeds"
"618","E02002336","E02002400",31,0,0,2,1,1,1,24,1,0,1,0,"Leeds 007","Leeds 071","Leeds","Leeds"
"619","E02002336","E02002401",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 007","Leeds 072","Leeds","Leeds"
"620","E02002336","E02002402",10,0,0,0,1,0,0,7,2,0,0,0,"Leeds 007","Leeds 073","Leeds","Leeds"
"621","E02002336","E02002403",5,0,0,0,0,0,0,4,1,0,0,0,"Leeds 007","Leeds 074","Leeds","Leeds"
"622","E02002336","E02002404",6,0,0,0,0,0,0,5,1,0,0,0,"Leeds 007","Leeds 075","Leeds","Leeds"
"623","E02002336","E02002405",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 007","Leeds 076","Leeds","Leeds"
"624","E02002336","E02002406",2,0,0,0,0,0,1,1,0,0,0,0,"Leeds 007","Leeds 077","Leeds","Leeds"
"625","E02002336","E02002407",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 007","Leeds 078","Leeds","Leeds"
"626","E02002336","E02002408",8,0,0,0,0,0,0,8,0,0,0,0,"Leeds 007","Leeds 079","Leeds","Leeds"
"627","E02002336","E02002409",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 007","Leeds 080","Leeds","Leeds"
"628","E02002336","E02002410",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 007","Leeds 081","Leeds","Leeds"
"629","E02002336","E02002411",26,0,0,1,1,0,1,19,1,2,1,0,"Leeds 007","Leeds 082","Leeds","Leeds"
"630","E02002336","E02002412",7,0,0,0,0,0,0,5,1,1,0,0,"Leeds 007","Leeds 083","Leeds","Leeds"
"631","E02002336","E02002414",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 007","Leeds 085","Leeds","Leeds"
"632","E02002336","E02002415",4,0,0,0,1,0,0,3,0,0,0,0,"Leeds 007","Leeds 086","Leeds","Leeds"
"633","E02002336","E02002416",7,0,0,0,0,0,0,6,0,0,1,0,"Leeds 007","Leeds 087","Leeds","Leeds"
"634","E02002336","E02002419",7,0,0,1,0,0,0,6,0,0,0,0,"Leeds 007","Leeds 090","Leeds","Leeds"
"635","E02002336","E02002420",14,0,0,0,3,0,0,8,2,0,1,0,"Leeds 007","Leeds 091","Leeds","Leeds"
"636","E02002336","E02002421",1,0,0,0,1,0,0,0,0,0,0,0,"Leeds 007","Leeds 092","Leeds","Leeds"
"637","E02002336","E02002422",14,0,0,0,2,0,0,12,0,0,0,0,"Leeds 007","Leeds 093","Leeds","Leeds"
"638","E02002336","E02002424",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 007","Leeds 095","Leeds","Leeds"
"639","E02002336","E02002425",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 007","Leeds 096","Leeds","Leeds"
"640","E02002336","E02002427",6,0,0,0,1,0,0,5,0,0,0,0,"Leeds 007","Leeds 098","Leeds","Leeds"
"641","E02002336","E02002428",4,0,0,0,0,0,0,3,1,0,0,0,"Leeds 007","Leeds 099","Leeds","Leeds"
"642","E02002336","E02002429",3,0,0,0,0,0,0,2,0,1,0,0,"Leeds 007","Leeds 100","Leeds","Leeds"
"643","E02002336","E02002431",7,0,0,0,0,0,0,7,0,0,0,0,"Leeds 007","Leeds 102","Leeds","Leeds"
"644","E02002336","E02002432",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 007","Leeds 103","Leeds","Leeds"
"645","E02002336","E02002433",3,0,0,0,0,2,0,1,0,0,0,0,"Leeds 007","Leeds 104","Leeds","Leeds"
"646","E02002336","E02002434",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 007","Leeds 105","Leeds","Leeds"
"647","E02002336","E02002435",9,0,0,0,1,0,0,8,0,0,0,0,"Leeds 007","Leeds 106","Leeds","Leeds"
"648","E02002336","E02002436",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 007","Leeds 107","Leeds","Leeds"
"649","E02002336","E02006852",45,0,0,0,2,0,0,39,4,0,0,0,"Leeds 007","Leeds 109","Leeds","Leeds"
"650","E02002336","E02006861",30,0,0,0,1,0,0,28,0,0,1,0,"Leeds 007","Leeds 110","Leeds","Leeds"
"651","E02002336","E02006875",369,0,0,36,49,1,0,258,18,7,0,0,"Leeds 007","Leeds 111","Leeds","Leeds"
"652","E02002336","E02006876",33,0,0,1,1,0,0,31,0,0,0,0,"Leeds 007","Leeds 112","Leeds","Leeds"
"653","E02002337","E02002330",1,0,0,0,0,0,0,0,0,0,1,0,"Leeds 008","Leeds 001","Leeds","Leeds"
"654","E02002337","E02002331",14,0,0,0,0,0,1,12,0,0,1,0,"Leeds 008","Leeds 002","Leeds","Leeds"
"655","E02002337","E02002332",16,0,0,0,0,0,0,14,2,0,0,0,"Leeds 008","Leeds 003","Leeds","Leeds"
"656","E02002337","E02002333",77,0,0,3,9,1,0,55,5,2,2,0,"Leeds 008","Leeds 004","Leeds","Leeds"
"657","E02002337","E02002334",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 008","Leeds 005","Leeds","Leeds"
"658","E02002337","E02002335",6,0,0,0,0,0,0,4,0,1,1,0,"Leeds 008","Leeds 006","Leeds","Leeds"
"659","E02002337","E02002336",77,0,0,0,3,1,0,65,8,0,0,0,"Leeds 008","Leeds 007","Leeds","Leeds"
"660","E02002337","E02002337",137,0,0,2,0,1,0,56,14,0,64,0,"Leeds 008","Leeds 008","Leeds","Leeds"
"661","E02002337","E02002338",224,0,0,6,1,0,2,95,20,1,99,0,"Leeds 008","Leeds 009","Leeds","Leeds"
"662","E02002337","E02002339",94,0,0,0,1,4,0,63,6,0,20,0,"Leeds 008","Leeds 010","Leeds","Leeds"
"663","E02002337","E02002340",37,0,0,0,1,0,0,29,3,2,1,1,"Leeds 008","Leeds 011","Leeds","Leeds"
"664","E02002337","E02002341",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 008","Leeds 012","Leeds","Leeds"
"665","E02002337","E02002342",4,0,0,0,1,0,0,3,0,0,0,0,"Leeds 008","Leeds 013","Leeds","Leeds"
"666","E02002337","E02002343",49,0,0,2,0,1,0,41,3,0,2,0,"Leeds 008","Leeds 014","Leeds","Leeds"
"667","E02002337","E02002344",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 015","Leeds","Leeds"
"668","E02002337","E02002345",4,0,0,0,1,0,0,3,0,0,0,0,"Leeds 008","Leeds 016","Leeds","Leeds"
"669","E02002337","E02002346",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 008","Leeds 017","Leeds","Leeds"
"670","E02002337","E02002347",4,0,0,0,0,0,1,3,0,0,0,0,"Leeds 008","Leeds 018","Leeds","Leeds"
"671","E02002337","E02002348",36,0,0,0,0,0,0,34,2,0,0,0,"Leeds 008","Leeds 019","Leeds","Leeds"
"672","E02002337","E02002349",5,0,0,0,1,0,0,4,0,0,0,0,"Leeds 008","Leeds 020","Leeds","Leeds"
"673","E02002337","E02002350",23,0,0,0,0,0,0,21,2,0,0,0,"Leeds 008","Leeds 021","Leeds","Leeds"
"674","E02002337","E02002351",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 022","Leeds","Leeds"
"675","E02002337","E02002352",3,0,0,1,0,0,0,1,0,0,1,0,"Leeds 008","Leeds 023","Leeds","Leeds"
"676","E02002337","E02002353",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 024","Leeds","Leeds"
"677","E02002337","E02002354",2,0,0,0,1,0,0,1,0,0,0,0,"Leeds 008","Leeds 025","Leeds","Leeds"
"678","E02002337","E02002356",55,0,0,1,4,0,0,45,2,1,2,0,"Leeds 008","Leeds 027","Leeds","Leeds"
"679","E02002337","E02002357",18,0,0,0,1,0,0,15,2,0,0,0,"Leeds 008","Leeds 028","Leeds","Leeds"
"680","E02002337","E02002358",5,0,0,0,1,0,0,4,0,0,0,0,"Leeds 008","Leeds 029","Leeds","Leeds"
"681","E02002337","E02002359",4,0,0,0,0,0,0,3,1,0,0,0,"Leeds 008","Leeds 030","Leeds","Leeds"
"682","E02002337","E02002360",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 008","Leeds 031","Leeds","Leeds"
"683","E02002337","E02002361",5,0,0,0,1,0,0,2,2,0,0,0,"Leeds 008","Leeds 032","Leeds","Leeds"
"684","E02002337","E02002362",12,0,0,0,0,0,0,12,0,0,0,0,"Leeds 008","Leeds 033","Leeds","Leeds"
"685","E02002337","E02002363",9,0,0,0,1,0,0,4,2,1,1,0,"Leeds 008","Leeds 034","Leeds","Leeds"
"686","E02002337","E02002364",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 008","Leeds 035","Leeds","Leeds"
"687","E02002337","E02002366",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 037","Leeds","Leeds"
"688","E02002337","E02002367",1,0,0,1,0,0,0,0,0,0,0,0,"Leeds 008","Leeds 038","Leeds","Leeds"
"689","E02002337","E02002368",8,0,0,0,0,0,0,8,0,0,0,0,"Leeds 008","Leeds 039","Leeds","Leeds"
"690","E02002337","E02002369",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 040","Leeds","Leeds"
"691","E02002337","E02002371",10,0,0,1,1,0,0,7,1,0,0,0,"Leeds 008","Leeds 042","Leeds","Leeds"
"692","E02002337","E02002373",16,0,0,0,1,0,0,15,0,0,0,0,"Leeds 008","Leeds 044","Leeds","Leeds"
"693","E02002337","E02002374",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 008","Leeds 045","Leeds","Leeds"
"694","E02002337","E02002375",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 046","Leeds","Leeds"
"695","E02002337","E02002377",3,0,0,0,0,0,0,2,1,0,0,0,"Leeds 008","Leeds 048","Leeds","Leeds"
"696","E02002337","E02002379",5,0,0,0,0,0,0,2,1,0,2,0,"Leeds 008","Leeds 050","Leeds","Leeds"
"697","E02002337","E02002380",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 008","Leeds 051","Leeds","Leeds"
"698","E02002337","E02002381",6,0,0,0,0,0,0,6,0,0,0,0,"Leeds 008","Leeds 052","Leeds","Leeds"
"699","E02002337","E02002382",2,0,0,0,0,0,0,1,0,0,1,0,"Leeds 008","Leeds 053","Leeds","Leeds"
"700","E02002337","E02002384",13,0,0,4,2,0,0,7,0,0,0,0,"Leeds 008","Leeds 055","Leeds","Leeds"
"701","E02002337","E02002385",7,0,0,0,0,0,0,7,0,0,0,0,"Leeds 008","Leeds 056","Leeds","Leeds"
"702","E02002337","E02002386",5,0,0,1,0,0,0,4,0,0,0,0,"Leeds 008","Leeds 057","Leeds","Leeds"
"703","E02002337","E02002387",10,0,0,0,0,0,0,9,0,0,1,0,"Leeds 008","Leeds 058","Leeds","Leeds"
"704","E02002337","E02002388",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 008","Leeds 059","Leeds","Leeds"
"705","E02002337","E02002389",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 060","Leeds","Leeds"
"706","E02002337","E02002390",6,0,0,2,0,0,0,4,0,0,0,0,"Leeds 008","Leeds 061","Leeds","Leeds"
"707","E02002337","E02002391",15,0,0,0,0,0,0,13,1,0,1,0,"Leeds 008","Leeds 062","Leeds","Leeds"
"708","E02002337","E02002392",77,0,0,36,3,0,1,34,1,1,1,0,"Leeds 008","Leeds 063","Leeds","Leeds"
"709","E02002337","E02002393",27,0,0,5,1,0,0,21,0,0,0,0,"Leeds 008","Leeds 064","Leeds","Leeds"
"710","E02002337","E02002394",6,0,0,1,1,0,0,4,0,0,0,0,"Leeds 008","Leeds 065","Leeds","Leeds"
"711","E02002337","E02002395",19,0,0,0,1,0,0,16,0,1,1,0,"Leeds 008","Leeds 066","Leeds","Leeds"
"712","E02002337","E02002396",10,0,0,0,1,0,0,9,0,0,0,0,"Leeds 008","Leeds 067","Leeds","Leeds"
"713","E02002337","E02002397",6,0,0,1,1,0,0,2,2,0,0,0,"Leeds 008","Leeds 068","Leeds","Leeds"
"714","E02002337","E02002398",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 069","Leeds","Leeds"
"715","E02002337","E02002399",7,0,0,1,0,0,0,5,1,0,0,0,"Leeds 008","Leeds 070","Leeds","Leeds"
"716","E02002337","E02002400",26,0,0,3,1,0,0,21,0,0,1,0,"Leeds 008","Leeds 071","Leeds","Leeds"
"717","E02002337","E02002402",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 008","Leeds 073","Leeds","Leeds"
"718","E02002337","E02002403",6,0,0,0,0,0,0,3,0,0,3,0,"Leeds 008","Leeds 074","Leeds","Leeds"
"719","E02002337","E02002404",4,0,0,1,1,0,0,2,0,0,0,0,"Leeds 008","Leeds 075","Leeds","Leeds"
"720","E02002337","E02002405",3,0,0,0,0,0,0,2,0,1,0,0,"Leeds 008","Leeds 076","Leeds","Leeds"
"721","E02002337","E02002407",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 078","Leeds","Leeds"
"722","E02002337","E02002408",17,0,0,1,0,0,0,16,0,0,0,0,"Leeds 008","Leeds 079","Leeds","Leeds"
"723","E02002337","E02002409",9,0,0,0,1,0,0,8,0,0,0,0,"Leeds 008","Leeds 080","Leeds","Leeds"
"724","E02002337","E02002410",9,0,0,1,1,0,0,7,0,0,0,0,"Leeds 008","Leeds 081","Leeds","Leeds"
"725","E02002337","E02002411",24,0,1,5,0,0,0,17,0,1,0,0,"Leeds 008","Leeds 082","Leeds","Leeds"
"726","E02002337","E02002412",7,0,0,1,0,0,0,6,0,0,0,0,"Leeds 008","Leeds 083","Leeds","Leeds"
"727","E02002337","E02002414",2,0,0,1,1,0,0,0,0,0,0,0,"Leeds 008","Leeds 085","Leeds","Leeds"
"728","E02002337","E02002415",5,0,0,1,0,0,0,4,0,0,0,0,"Leeds 008","Leeds 086","Leeds","Leeds"
"729","E02002337","E02002416",7,0,0,0,0,0,0,6,0,0,1,0,"Leeds 008","Leeds 087","Leeds","Leeds"
"730","E02002337","E02002417",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 008","Leeds 088","Leeds","Leeds"
"731","E02002337","E02002418",3,0,0,1,0,0,0,2,0,0,0,0,"Leeds 008","Leeds 089","Leeds","Leeds"
"732","E02002337","E02002419",11,0,0,0,1,0,0,10,0,0,0,0,"Leeds 008","Leeds 090","Leeds","Leeds"
"733","E02002337","E02002420",11,0,0,1,0,0,0,9,0,1,0,0,"Leeds 008","Leeds 091","Leeds","Leeds"
"734","E02002337","E02002422",9,0,0,1,2,0,0,5,0,0,1,0,"Leeds 008","Leeds 093","Leeds","Leeds"
"735","E02002337","E02002423",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 094","Leeds","Leeds"
"736","E02002337","E02002424",8,0,0,1,1,0,0,6,0,0,0,0,"Leeds 008","Leeds 095","Leeds","Leeds"
"737","E02002337","E02002426",3,0,0,0,0,0,0,2,0,0,1,0,"Leeds 008","Leeds 097","Leeds","Leeds"
"738","E02002337","E02002427",2,0,0,1,0,0,0,0,0,0,1,0,"Leeds 008","Leeds 098","Leeds","Leeds"
"739","E02002337","E02002428",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 099","Leeds","Leeds"
"740","E02002337","E02002429",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 008","Leeds 100","Leeds","Leeds"
"741","E02002337","E02002430",1,0,0,1,0,0,0,0,0,0,0,0,"Leeds 008","Leeds 101","Leeds","Leeds"
"742","E02002337","E02002431",5,0,0,1,0,0,1,3,0,0,0,0,"Leeds 008","Leeds 102","Leeds","Leeds"
"743","E02002337","E02002432",3,0,0,0,0,0,0,2,0,0,1,0,"Leeds 008","Leeds 103","Leeds","Leeds"
"744","E02002337","E02002433",8,0,0,0,1,0,0,7,0,0,0,0,"Leeds 008","Leeds 104","Leeds","Leeds"
"745","E02002337","E02002434",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 008","Leeds 105","Leeds","Leeds"
"746","E02002337","E02002435",10,0,0,0,0,0,0,10,0,0,0,0,"Leeds 008","Leeds 106","Leeds","Leeds"
"747","E02002337","E02006852",24,0,0,2,0,0,0,19,1,1,1,0,"Leeds 008","Leeds 109","Leeds","Leeds"
"748","E02002337","E02006861",17,0,0,1,1,0,0,14,1,0,0,0,"Leeds 008","Leeds 110","Leeds","Leeds"
"749","E02002337","E02006875",332,0,4,213,15,0,1,87,4,5,3,0,"Leeds 008","Leeds 111","Leeds","Leeds"
"750","E02002337","E02006876",34,0,0,9,1,0,0,23,1,0,0,0,"Leeds 008","Leeds 112","Leeds","Leeds"
"751","E02002338","E02002331",7,0,0,1,0,0,0,6,0,0,0,0,"Leeds 009","Leeds 002","Leeds","Leeds"
"752","E02002338","E02002332",21,0,0,0,3,0,0,17,0,1,0,0,"Leeds 009","Leeds 003","Leeds","Leeds"
"753","E02002338","E02002333",89,0,0,2,6,2,0,68,8,1,2,0,"Leeds 009","Leeds 004","Leeds","Leeds"
"754","E02002338","E02002334",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 009","Leeds 005","Leeds","Leeds"
"755","E02002338","E02002335",7,0,0,0,0,0,0,7,0,0,0,0,"Leeds 009","Leeds 006","Leeds","Leeds"
"756","E02002338","E02002336",106,0,0,1,6,3,1,77,9,5,4,0,"Leeds 009","Leeds 007","Leeds","Leeds"
"757","E02002338","E02002337",97,0,0,0,2,1,0,42,4,2,45,1,"Leeds 009","Leeds 008","Leeds","Leeds"
"758","E02002338","E02002338",278,0,0,8,3,0,1,91,6,1,167,1,"Leeds 009","Leeds 009","Leeds","Leeds"
"759","E02002338","E02002339",163,0,0,1,10,2,1,77,7,4,61,0,"Leeds 009","Leeds 010","Leeds","Leeds"
"760","E02002338","E02002340",43,0,0,0,1,0,0,32,4,2,4,0,"Leeds 009","Leeds 011","Leeds","Leeds"
"761","E02002338","E02002341",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 009","Leeds 012","Leeds","Leeds"
"762","E02002338","E02002342",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 009","Leeds 013","Leeds","Leeds"
"763","E02002338","E02002343",69,0,0,1,2,0,0,53,6,2,5,0,"Leeds 009","Leeds 014","Leeds","Leeds"
"764","E02002338","E02002344",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 009","Leeds 015","Leeds","Leeds"
"765","E02002338","E02002345",4,0,0,0,0,0,0,4,0,0,0,0,"Leeds 009","Leeds 016","Leeds","Leeds"
"766","E02002338","E02002346",6,0,0,0,1,0,0,5,0,0,0,0,"Leeds 009","Leeds 017","Leeds","Leeds"
"767","E02002338","E02002347",5,0,0,0,0,0,0,4,0,0,1,0,"Leeds 009","Leeds 018","Leeds","Leeds"
"768","E02002338","E02002348",27,0,0,0,3,0,0,21,1,2,0,0,"Leeds 009","Leeds 019","Leeds","Leeds"
"769","E02002338","E02002349",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 009","Leeds 020","Leeds","Leeds"
"770","E02002338","E02002350",22,0,0,0,2,0,0,17,2,0,1,0,"Leeds 009","Leeds 021","Leeds","Leeds"
"771","E02002338","E02002351",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 009","Leeds 022","Leeds","Leeds"
"772","E02002338","E02002352",7,0,0,1,1,0,0,5,0,0,0,0,"Leeds 009","Leeds 023","Leeds","Leeds"
"773","E02002338","E02002353",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 009","Leeds 024","Leeds","Leeds"
"774","E02002338","E02002354",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 009","Leeds 025","Leeds","Leeds"
"775","E02002338","E02002356",69,0,0,1,4,0,0,53,1,5,5,0,"Leeds 009","Leeds 027","Leeds","Leeds"
"776","E02002338","E02002357",20,0,0,0,5,0,0,12,1,1,1,0,"Leeds 009","Leeds 028","Leeds","Leeds"
"777","E02002338","E02002358",5,0,0,0,0,0,0,5,0,0,0,0,"Leeds 009","Leeds 029","Leeds","Leeds"
"778","E02002338","E02002359",2,0,0,0,0,0,0,2,0,0,0,0,"Leeds 009","Leeds 030","Leeds","Leeds"
"779","E02002338","E02002360",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 009","Leeds 031","Leeds","Leeds"
"780","E02002338","E02002361",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 009","Leeds 032","Leeds","Leeds"
"781","E02002338","E02002362",18,0,0,0,2,0,0,15,1,0,0,0,"Leeds 009","Leeds 033","Leeds","Leeds"
"782","E02002338","E02002363",3,0,0,1,0,0,0,2,0,0,0,0,"Leeds 009","Leeds 034","Leeds","Leeds"
"783","E02002338","E02002364",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 009","Leeds 035","Leeds","Leeds"
"784","E02002338","E02002366",3,0,0,0,0,0,0,3,0,0,0,0,"Leeds 009","Leeds 037","Leeds","Leeds"
"785","E02002338","E02002367",1,0,0,1,0,0,0,0,0,0,0,0,"Leeds 009","Leeds 038","Leeds","Leeds"
"786","E02002338","E02002368",10,0,0,0,0,0,0,10,0,0,0,0,"Leeds 009","Leeds 039","Leeds","Leeds"
"787","E02002338","E02002369",1,0,0,0,0,0,0,1,0,0,0,0,"Leeds 009","Leeds 040","Leeds","Leeds"
"788","E02002338","E02002371",8,0,0,1,0,0,0,6,1,0,0,0,"Leeds 009","Leeds 042","Leeds","Leeds"
"789","E02002338","E02002373",6,0,0,0,1,0,0,5,0,0,0,0,"Leeds 009","Leeds 044","Leeds","Leeds"
